"title";"body";"proposal_id";"created_at"
"recogida domiciliaria de muebles y enseres";"Me gustaría que se siga difundiendo y apoyando esta propuesta
Que tomemos conciencia de que todo lo que tiremos puede ser reutilizado por otros y darle una segunda oportunidad .
Si el ayuntamiento como yo solicito participa en esta propuesta, veremos siempre las calles más limpias y sabremos que las pertenencias que ya no queremos estarán a buen recaudo y se les dará una segunda oportunidad para gente que lo necesita realmente y sin intermediarios que se lucren y llegarán íntegras al solicitante no como cuando las dejan en la calle que terminan destrozadas e inservibles en su gran mayoría";"1471";"28/06/2016 00"
"Propuesta Instalaciones Deportivas Oña Sanchinarro";"Hola, os recordamos que estamos a tres días para que finalicen los presupuestos participativos. Es importante que verifiques que el apoyo se ha realizado en la propuesta adecuada. Os recordamos las propuestas:

Instalaciones Básicas Oña Sanchinarro: https://decide.madrid.es/participatory_budget/investment_projects/4903  ( en el apartado de distrito Hortaleza de los presupuestos participativos)

Piscina Municipal Sanchinarro: https://decide.madrid.es/participatory_budget/investment_projects/3454 ( en el apartado de ciudad de los presupuestos participativos)

Polideportivo Calle Oña : https://decide.madrid.es/participatory_budget/investment_projects/2314 ( en el apartado de ciudad de los presupuestos participativos) 

Gracias a todos por vuestro apoyo y difusión!! Entre todos juntos lo lograremos!!
";"5963";"28/06/2016 15"
"REDUCIR LA CONTAMINACIÓN ACÚSTICA, DE LOS TRENES EN MADRID ATOCHA ZONA NORTE DE LAS VÍAS.";"¿ESTA USTED DE ACUERDO EN REDUCIR LA CONTAMINACIÓN ACÚSTICA, DE LOS TRENES EN MADRID ATOCHA ZONA NORTE DE LAS VÍAS?.";"12152";"28/06/2016 15"
"Centralización de los apoyos en una sola propuesta para así hacer mas fuerza";"Buenas tardes. Para poder hacer mas fuerza, es necesario centralizar todos los apoyos posibles en una única propuesta, ya que varias personas (entre ellas me incluyo yo) hemos abierto una propuesta semejante y los apoyos los tenemos divididos.  Por ello, os pido que apoyemos todos  la siguiente propuesta de ManjiChiba  (https://decide.madrid.es/proposals/12117-impedir-que-se-cree-fp-de-tauromaquia-para-maltratar-animales) y así conseguir el mayor numero de apoyos para poderla llevar a buen fin. Un saludo y gracias.";"3220";"28/06/2016 17"
"RECOGIDA DE PILAS USADAS";"Los puntos de recogida de pilas usadas a mi entender no son suficientes, propongo adosar a la papeleras de la ciudad un contenedor para las pilas usadas";"7766";"28/06/2016 17"
"Piscina pública descubierta";"Estaría bien tener una piscina cerca de casa y no tener que irse lejos y gastarse dinero en el transporte";"12155";"28/06/2016 17"
"Cambio de apoyos para propuesta idéntica";"Les ruego apoyen a la siguiente propuesta que es idéntica a la que yo anteriormente publiqué con el fin de integrar todos los apoyos en una sola propuesta que es:  https://decide.madrid.es/proposals/12175-derogacion-nombre-de-margaret-thatcher-en-calles-o-instituciones-publicas

Gracias";"5956";"28/06/2016 23"
"TRASLADAR MULAFEST Y MACROCONCIERTOS A ESPACIOS INSONORIZADOS DEBIDAMENTE O SUFICIENTEMENTE ALEJADOS DE LA POBLACIÓN ";"MULAFEST ES UNA VULNERACIÓN DEL DERECHO FUNDAMENTAL AL DESCANSO";"12033";"29/06/2016 00"
"Ampliación línea 73 (Valdebebas)";"Ampliación ";"10177";"29/06/2016 11"
"HABILITAR EL SOLAR DE LA CALLE  EROS";"Aparcamiento únicamente para residentes.
Zonas verdes
Zona gimnasia para mayores";"12204";"29/06/2016 13"
"Bajar las motos de las aceras";"Buenos días: soy el autor de la propuesta que ha firmado usted. Con objeto de unificar las propuestas le invito a apoyar una que ha sido creada por los técnicos de ""decide.madrid"" de forma idéntica a la anterior que encontrará  en el siguiente enlace:  https://decide.madrid.es/proposals/12166-bajar-las-motos-de-las-aceras";"5134";"29/06/2016 14"
"Soterramiento de cubos de basura y punto limpio c/ Juan Duque";"Consigamos eliminar los malos olores y gran ocupación en las calles de los cubos comunitarios, así como el lamentable aspecto que ofrecen los contenedores de cartón y vidrio. ";"12216";"29/06/2016 18"
"Iluminación completa de la M 40 ";" En la M40 existen muchísimos tramos en la que la iluminación están apagados, esto es tanto o mas peligroso que hablar por el teléfono movil, no llevar el cinturón, tirar una colilla,..etc";"4228";"29/06/2016 22"
"Por favor, votad; su apoyo a los bancos solares se transfiere al siguiente enlace:";"Votar aqui:

https://decide.madrid.es/proposals/12303-poner-bancos-solares-que-cargan-moviles-monitorizan-la-contaminacion-e-iluminan

Gracias!";"7315";"01/07/2016 10"
"Una buena idea para agilizar las Propuestas";"Buenos días,  le escribo porque hace tiempo ha apoyado mi propuesta de aportar fotografía cuando pongan una multa del SER. Se ha puesto en contacto conmigo un ciudadano de Madrid y usuario de decideMadrid, para adoptar mi propuesta. Es un favor que está haciendo a todos, para unificar propuestas y que salgan adelante.
Lleva poco tiempo apoyar de nuevo mi propuesta. Para esto clique en este enlace:
https://decide.madrid.es/proposals/12331-que-los-controladores-del-ser-aporten-fotografias-para-evitar-errores

Luego entre como usuario a esa web y de nuevo apoye la misma propuesta, para seguir manteniendo el número de apoyos.
Muchas gracias. Saludos
";"6693";"03/07/2016 12"
"sigamos apoyando";"de aquí a poco llegaremos a los mil apoyos vamos que podemos";"2348";"03/07/2016 15"
"venga que esto beneficia a todos";"esto es un bien para todos
";"2771";"03/07/2016 15"
"Por una participación ciudadana mayor y mejor";"Estimados usuarios,
En primer lugar, muchas gracias por apoyar mi propuesta. Me ha contactado el usuario ManjiChiba, interesado en darle mayor difusión a la propuesta de una participación ciudadana mayor y mejor. Les pido que, por favor, apoyen para ello su propuesta, que es idéntica a la mía, pero que logrará mayor visibilidad: https://decide.madrid.es/proposals/12357-por-una-participacion-ciudadana-mayor-y-mejor 

No duden en hacer todas las sugerencias que deseen para mejorar la propuesta.

Gracias de nuevo.";"10347";"04/07/2016 09"
"LIMPIEZA EN LA ZONA CENTRO";"EXIGIR BALDEAR LAS CALLES DIARIAMENTE";"12363";"04/07/2016 12"
"Por una cuota de autónomos justa";"Estimado ciudadano:
Quisiera  agradecerle su apoyo a mi petición así como informarle que de ésta se ha hecho cargo con mi consentimiento otro ciudadano el cual  la mantendrá actualizada y velará por darle máxima difusión para lograr un gran número de apoyos y que se mantenga así en las primeras posiciones, ganando visibilidad con el fin de conseguir el máximo número de apoyos, por el bien de todos los tan necesarios para el país, sufridos autónomos. 
Haga por favor un segundo "" esfuerzo "" por el bien de todos nosotros y apoye la petición a la que le dirige el siguiente enlace https://decide.madrid.es/proposals/12356
Gracias por su colaboración. ";"2858";"04/07/2016 21"
"Por favor, apoyen esta NUEVA propuesta sobre la calle de Paco Menendez";"La propuesta pasa a ser esta:
https://decide.madrid.es/proposals/12361-ponerle-una-calle-al-creador-de-la-abadia-del-crimen

Den su apoyo de nuevo por favor.

Gracias.";"7993";"05/07/2016 08"
"Por favor, apoyen esta NUEVA propuesta sobre las tasas municipales en favor de la renta";"La propuesta pasa a ser la del enlace que copio, por favor, den su apoyo nuevamente.
https://decide.madrid.es/proposals/12362-tasas-municipales-en-funcion-de-la-renta-y-patrimonio-de-la-unidad-familiar

Gracias.";"5416";"05/07/2016 09"
"almacén solidario";"Sigamos pensando en los más desfavorecidos.
Es lo que nos hace crecer y enriquecer nuestra persona";"10524";"05/07/2016 11"
"Ganamos menos y pagamos lo mismo, ¿tiene sentido?";"El Abono transporte es una herramienta esencial para muchos de nosotros pero cuando te han bajado el sueldo un 62% no puedes permitirte igualmente pagar 54 Euros. Aparte, Metro de Madrid es una empresa con unos ingresos espectaculares, si tiene pérdidas es por la mala gestión y eso no es problema mio.
Mucha gente se cuela en el metro, habría que preguntarse por qué. Unos puede ser por jetas pero otros no puede ser por necesidad???";"6347";"05/07/2016 20"
"Debemos preguntarnos: ¿Y si yo estuviera en paro?";"Resulta ridículo pensar que la cabeza de familia puede mantener a su familia con 400 y pico euros como subsidio.
También resulta ridículo dada la precariedad laboral y que el acceso a un trabajo no es fácil por lo que a veces es imposible trabajar.";"6345";"05/07/2016 20"
"Reactivar de nuevo la propuesta";"He creado de nuevo exactamente la misma propuesta, para apoyarla de nuevo pueden buscarla en la más activa del día, ya que se ha quedado un poco en el olvido, de esta manera usuarios nuevos de ese día la volveran a ver y recibira más apoyos. 
Gracias, esperemos que funcione.";"12252";"06/07/2016 00"
"Propuesta gestionada ahora por Manjichiba";"Hola,

Como no tengo tiempo para actualizarla, he delegado la propuesta en manjichiba:

https://decide.madrid.es/proposals/12404-coche-electrico-subvencion-y-regulacion-de-puntos-de-recarga

Un saludo,
Alberto

";"3323";"06/07/2016 09"
"ManjiChiba ha asumido la propuesta de recargo en el IBI para viviendas deshabitadas, por si la quieres apoyar";"Estimad@s vecin@s:

Dado que apoyaste mi propuesta de establecer un recargo en el IBI para viviendas deshabitadas, te informo que ManjiChiba ha asumido la propuesta que hice y que sumó 56 apoyos (entre los que estás tú) y la ha vuelto a relanzar con el objeto de sumar más votos y lograr que se adopte por el Ayuntamiento. Por ello, si quieres sumarte a dicha propuesta puedes hacerlo buscando las propuestas realizadas por ManjiChiba.

Un saludo y gracias por haber apoyado la propuesta.

Manuel";"9240";"06/07/2016 13"
"Apoyo a la petición ""Placas de las calles en todas las esquinas y cruces de calles.""";"Para aunar fuerzas en el sentido de esta petición, os invito a apoyar la petición https://decide.madrid.es/proposals/12426-placas-de-las-calles-en-todas-las-esquinas-y-cruces-de-calles.
Un saludo.";"5858";"06/07/2016 13"
"Os invito a apoyar";"Con el fin de unificar os invito a apoyar la siguiente propuesta que recoge la mía que vosotros habeis apoyado:
 https://decide.madrid.es/proposals/7006";"3424";"06/07/2016 13"
"Apoyar";"Con el fin de agrupar os invito a apoyar la propuesta siguiente que recoge la mía que habeis apoyado:
 https://decide.madrid.es/proposals/7006 ";"651";"06/07/2016 13"
"Apoyar";"Con el fin de agrupar os invito a apoyar la propuesta siguiente que recoge la mía que habeis apoyado:
 https://decide.madrid.es/proposals/7006 ";"618";"06/07/2016 13"
"Propuesta IBI";"Hola, voy a ceder la propuesta a ManjiChiba para que la difunda ya que yo no tengo demasiado tiempo. Por favor, si podeis, apoyarla en https://decide.madrid.es/proposals/12382-ibi-progresivo-segun-el-numero-de-viviendas-que-se-tenga 
Para que no haya duplicidad de propuestas borraré la mía en unos días. Un saludo";"10459";"06/07/2016 14"
"Reagrupación de apoyos.";"Buenos días vecinos:
En primer lugar, me gustaría darles las gracias por el apoyo a una de mis propuestas, y en 2º comentarles, que dicha propuesta la cree en la conveniencia de que el autor original iba a ceder su organización, mantenimiento y búsqueda de propuestas similares.
Finalmente no ha sido así, se quiere hacer cargo de ella, por lo que les invito a apoyar dicha propuesta (es la misma en cuanto a redacción y contenido), si es que no lo han hecho ya:
La propuesta es:
https://decide.madrid.es/proposals/11548-propuestas-convertibles-debate-propuesta-propuesta-de-inversion
Si pueden dejar algún comentario, indicando que viene de la mia, se lo agradeceré, pero no es imprescindible.
Disculpen las molestias ocasionadas.";"12320";"06/07/2016 16"
"MULTAS POR BOTELLON";"Envío este mensaje para que pueda adoptar la propuesta ManjiChiba y unificar de manera que los votos sean mas.
Gracias por cooperar y colaborar
  Responder a ManjiChiba";"1117";"06/07/2016 18"
"Nueva propuesta sobre la organillera.";"Queridas vecinas, queridos vecinos.
Como apenas he podido difundir esta propuesta y buscar apoyos, otro/a vecina se ha hecho cargo de la misma.
Nuestra organillera se merece que acudamos en masa a la nueva propuesta para que el homenaje que merece salga adelante.
Os dejo el link y os pido apoyo.
Un abrazo.
Esther
https://decide.madrid.es/proposals/12430-homenaje-a-la-organillera-de-el-rastro";"3149";"06/07/2016 19"
"Necesitamos más apoyos";"Gracias por apoyar la iniciativa,os agradecería que lo comentarais con familia y amigos por si quieren sumarse";"5916";"06/07/2016 23"
